,header,newtime,month,year,day,hour,genre
16907,YouTube,2020-03-12 19:43:08.616000+00:00,3,2020,12,19,Other
16908,YouTube,2020-03-12 15:38:45.723000+00:00,3,2020,12,15,video game
16909,YouTube,2020-03-12 15:26:03.059000+00:00,3,2020,12,15,Other
16910,YouTube,2020-03-12 15:06:54.384000+00:00,3,2020,12,15,Other
16911,YouTube,2020-03-12 13:54:47.656000+00:00,3,2020,12,13,Other
16912,YouTube,2020-03-11 21:46:29.340000+00:00,3,2020,11,21,video game
16913,YouTube,2020-03-11 21:27:12.771000+00:00,3,2020,11,21,News
16914,YouTube,2020-03-11 21:26:54.611000+00:00,3,2020,11,21,Other
16915,YouTube,2020-03-11 21:19:07.550000+00:00,3,2020,11,21,Films and TV
16916,YouTube,2020-03-11 20:53:28.511000+00:00,3,2020,11,20,video game
16917,YouTube,2020-03-11 20:51:52.575000+00:00,3,2020,11,20,Films and TV
16918,YouTube,2020-03-11 20:51:39.983000+00:00,3,2020,11,20,Tech
16919,YouTube,2020-03-11 20:13:48.860000+00:00,3,2020,11,20,Other
16920,YouTube,2020-03-11 20:13:28.406000+00:00,3,2020,11,20,Other
16922,YouTube,2020-03-11 20:11:39.298000+00:00,3,2020,11,20,Other
16923,YouTube,2020-03-11 19:48:55.858000+00:00,3,2020,11,19,Other
16924,YouTube,2020-03-11 19:26:42.842000+00:00,3,2020,11,19,video game
16925,YouTube,2020-03-11 19:14:28.023000+00:00,3,2020,11,19,Other
16926,YouTube,2020-03-11 15:52:35.824000+00:00,3,2020,11,15,Other
16927,YouTube,2020-03-11 15:45:14.054000+00:00,3,2020,11,15,Tech
16928,YouTube,2020-03-11 13:54:21.670000+00:00,3,2020,11,13,Other
16929,YouTube,2020-03-11 11:42:26.966000+00:00,3,2020,11,11,Other
16931,YouTube,2020-03-11 06:28:32.557000+00:00,3,2020,11,6,Other
16932,YouTube,2020-03-11 06:24:17.362000+00:00,3,2020,11,6,Other
16933,YouTube,2020-03-10 21:16:38.105000+00:00,3,2020,10,21,Other
16934,YouTube,2020-03-10 21:13:43.649000+00:00,3,2020,10,21,Other
16935,YouTube,2020-03-10 20:54:53.432000+00:00,3,2020,10,20,Other
16936,YouTube,2020-03-10 20:54:10.509000+00:00,3,2020,10,20,Films and TV
16937,YouTube,2020-03-10 20:33:03.268000+00:00,3,2020,10,20,video game
16938,YouTube,2020-03-10 20:31:30.402000+00:00,3,2020,10,20,News
16939,YouTube,2020-03-10 20:31:03.318000+00:00,3,2020,10,20,Other
16940,YouTube,2020-03-10 20:15:15.971000+00:00,3,2020,10,20,Other
16941,YouTube,2020-03-10 19:57:10.327000+00:00,3,2020,10,19,Films and TV
16942,YouTube,2020-03-10 19:55:54.558000+00:00,3,2020,10,19,video game
16943,YouTube,2020-03-10 18:18:26.994000+00:00,3,2020,10,18,Other
16944,YouTube,2020-03-10 15:18:29.739000+00:00,3,2020,10,15,Other
16945,YouTube,2020-03-10 15:17:54.767000+00:00,3,2020,10,15,Other
16946,YouTube,2020-03-10 10:00:57.831000+00:00,3,2020,10,10,Other
16947,YouTube,2020-03-10 09:54:35.390000+00:00,3,2020,10,9,Tech
16948,YouTube,2020-03-09 23:03:32.847000+00:00,3,2020,9,23,Other
16949,YouTube,2020-03-09 22:23:33.630000+00:00,3,2020,9,22,News
16950,YouTube,2020-03-09 22:17:54.505000+00:00,3,2020,9,22,Other
16951,YouTube,2020-03-09 21:58:21.140000+00:00,3,2020,9,21,Films and TV
16952,YouTube,2020-03-09 21:20:24.619000+00:00,3,2020,9,21,Films and TV
16953,YouTube,2020-03-09 20:08:54.636000+00:00,3,2020,9,20,Other
16954,YouTube,2020-03-09 20:08:53.577000+00:00,3,2020,9,20,Films and TV
16955,YouTube,2020-03-09 20:08:50.578000+00:00,3,2020,9,20,Other
16956,YouTube,2020-03-09 20:08:49.051000+00:00,3,2020,9,20,Other
16957,YouTube,2020-03-09 20:04:05.250000+00:00,3,2020,9,20,Other
16958,YouTube,2020-03-09 20:03:57.296000+00:00,3,2020,9,20,Other
16959,YouTube,2020-03-09 12:11:32.423000+00:00,3,2020,9,12,Other
16960,YouTube,2020-03-09 12:09:56.113000+00:00,3,2020,9,12,Other
16961,YouTube,2020-03-09 08:14:03.041000+00:00,3,2020,9,8,Other
16962,YouTube,2020-03-09 08:13:34.277000+00:00,3,2020,9,8,Other
16963,YouTube,2020-03-09 07:55:17.838000+00:00,3,2020,9,7,video game
16964,YouTube,2020-03-09 07:50:50.402000+00:00,3,2020,9,7,Other
16965,YouTube,2020-03-09 07:37:56.721000+00:00,3,2020,9,7,Films and TV
16966,YouTube,2020-03-09 07:36:59.629000+00:00,3,2020,9,7,Other
16967,YouTube,2020-03-08 23:49:03.911000+00:00,3,2020,8,23,Other
16968,YouTube,2020-03-08 23:32:15.740000+00:00,3,2020,8,23,Other
16969,YouTube,2020-03-08 23:29:24.921000+00:00,3,2020,8,23,Other
16970,YouTube,2020-03-08 23:29:15.203000+00:00,3,2020,8,23,Other
16971,YouTube,2020-03-08 23:28:09.614000+00:00,3,2020,8,23,Other
16972,YouTube,2020-03-08 21:10:45.030000+00:00,3,2020,8,21,video game
16973,YouTube,2020-03-08 21:10:30.959000+00:00,3,2020,8,21,Other
16974,YouTube,2020-03-08 20:13:21.848000+00:00,3,2020,8,20,Other
16975,YouTube,2020-03-08 19:59:58.260000+00:00,3,2020,8,19,News
16976,YouTube,2020-03-08 11:39:50.603000+00:00,3,2020,8,11,Other
16977,YouTube,2020-03-08 11:29:14.196000+00:00,3,2020,8,11,Other
16978,YouTube,2020-03-08 11:07:24.155000+00:00,3,2020,8,11,Other
16979,YouTube,2020-03-08 11:04:47.411000+00:00,3,2020,8,11,Other
16980,YouTube,2020-03-08 10:03:53.857000+00:00,3,2020,8,10,Other
16981,YouTube,2020-03-08 10:00:20.998000+00:00,3,2020,8,10,Other
16982,YouTube,2020-03-08 09:57:14.181000+00:00,3,2020,8,9,Other
16983,YouTube,2020-03-08 09:26:37.004000+00:00,3,2020,8,9,video game
16984,YouTube,2020-03-08 09:03:37.202000+00:00,3,2020,8,9,Other
16985,YouTube,2020-03-08 08:21:20.080000+00:00,3,2020,8,8,video game
16986,YouTube,2020-03-07 23:19:20.322000+00:00,3,2020,7,23,Other
16987,YouTube,2020-03-07 22:45:54.502000+00:00,3,2020,7,22,video game
16988,YouTube,2020-03-07 22:41:23.546000+00:00,3,2020,7,22,News
16989,YouTube,2020-03-07 22:32:10.525000+00:00,3,2020,7,22,video game
16990,YouTube,2020-03-07 22:21:31.818000+00:00,3,2020,7,22,Other
16991,YouTube,2020-03-07 19:42:33.008000+00:00,3,2020,7,19,Other
16992,YouTube,2020-03-07 18:56:06.731000+00:00,3,2020,7,18,Other
16993,YouTube,2020-03-07 18:37:20.546000+00:00,3,2020,7,18,Other
16994,YouTube,2020-03-07 16:07:27.092000+00:00,3,2020,7,16,Other
16995,YouTube,2020-03-07 14:54:25.539000+00:00,3,2020,7,14,Other
16997,YouTube,2020-03-07 14:30:48.708000+00:00,3,2020,7,14,Other
16998,YouTube,2020-03-07 13:36:43.295000+00:00,3,2020,7,13,Other
16999,YouTube,2020-03-07 12:40:54.423000+00:00,3,2020,7,12,Other
17000,YouTube,2020-03-07 12:39:57.692000+00:00,3,2020,7,12,Other
17001,YouTube,2020-03-07 12:39:20.943000+00:00,3,2020,7,12,Other
17002,YouTube,2020-03-07 12:31:00.892000+00:00,3,2020,7,12,Other
17003,YouTube,2020-03-07 12:29:02.253000+00:00,3,2020,7,12,Films and TV
17004,YouTube,2020-03-07 09:35:46.885000+00:00,3,2020,7,9,Other
17005,YouTube,2020-03-07 09:15:19.215000+00:00,3,2020,7,9,Other
17006,YouTube,2020-03-07 09:11:10.817000+00:00,3,2020,7,9,Other
17007,YouTube,2020-03-07 09:08:51.310000+00:00,3,2020,7,9,Other
17008,YouTube,2020-03-07 07:23:27.913000+00:00,3,2020,7,7,Tech
17009,YouTube,2020-03-07 07:23:09.918000+00:00,3,2020,7,7,Other
17010,YouTube,2020-03-07 07:15:38.606000+00:00,3,2020,7,7,Other
17011,YouTube,2020-03-07 07:02:20.357000+00:00,3,2020,7,7,Other
17012,YouTube,2020-03-06 22:34:17.793000+00:00,3,2020,6,22,News
17013,YouTube,2020-03-06 21:30:35.125000+00:00,3,2020,6,21,video game
17014,YouTube,2020-03-06 20:01:26.049000+00:00,3,2020,6,20,Films and TV
17015,YouTube,2020-03-06 18:52:17.758000+00:00,3,2020,6,18,video game
17016,YouTube,2020-03-06 18:49:39.551000+00:00,3,2020,6,18,Other
17017,YouTube,2020-03-06 18:46:45.062000+00:00,3,2020,6,18,Other
17018,YouTube,2020-03-06 18:32:29.443000+00:00,3,2020,6,18,Other
17019,YouTube,2020-03-06 18:29:05.592000+00:00,3,2020,6,18,Other
17020,YouTube,2020-03-06 18:16:09.495000+00:00,3,2020,6,18,Other
17021,YouTube,2020-03-06 17:45:11.935000+00:00,3,2020,6,17,Other
17022,YouTube,2020-03-06 17:44:26.642000+00:00,3,2020,6,17,Other
17023,YouTube,2020-03-06 17:42:56.246000+00:00,3,2020,6,17,Tech
17024,YouTube,2020-03-06 17:16:42.277000+00:00,3,2020,6,17,Other
17025,YouTube,2020-03-06 17:16:12.748000+00:00,3,2020,6,17,Other
17026,YouTube,2020-03-06 17:15:41.132000+00:00,3,2020,6,17,Other
17027,YouTube,2020-03-06 14:52:12.777000+00:00,3,2020,6,14,Films and TV
17028,YouTube,2020-03-06 14:52:08.488000+00:00,3,2020,6,14,Other
17029,YouTube,2020-03-06 14:48:33.094000+00:00,3,2020,6,14,Other
17030,YouTube,2020-03-06 14:32:38.430000+00:00,3,2020,6,14,Other
17031,YouTube,2020-03-06 14:26:26.789000+00:00,3,2020,6,14,Other
17032,YouTube,2020-03-06 08:21:50.756000+00:00,3,2020,6,8,Other
17033,YouTube,2020-03-06 07:19:36.959000+00:00,3,2020,6,7,Other
17034,YouTube,2020-03-05 19:59:05.819000+00:00,3,2020,5,19,video game
17035,YouTube,2020-03-05 19:57:40.714000+00:00,3,2020,5,19,Films and TV
17037,YouTube,2020-03-05 19:13:11.446000+00:00,3,2020,5,19,Other
17038,YouTube,2020-03-05 19:10:58.914000+00:00,3,2020,5,19,Other
17039,YouTube,2020-03-05 19:01:52.331000+00:00,3,2020,5,19,Other
17040,YouTube,2020-03-05 18:57:38.752000+00:00,3,2020,5,18,Other
17041,YouTube,2020-03-05 18:55:05.524000+00:00,3,2020,5,18,Other
17042,YouTube,2020-03-05 18:49:18.410000+00:00,3,2020,5,18,Other
17043,YouTube,2020-03-05 18:37:58.591000+00:00,3,2020,5,18,Other
17044,YouTube,2020-03-05 18:32:01.265000+00:00,3,2020,5,18,Tech
17045,YouTube,2020-03-05 18:32:00.449000+00:00,3,2020,5,18,Other
17046,YouTube,2020-03-05 18:30:10.738000+00:00,3,2020,5,18,Other
17047,YouTube,2020-03-05 17:49:44.550000+00:00,3,2020,5,17,Other
17048,YouTube,2020-03-05 17:49:22.014000+00:00,3,2020,5,17,Other
17049,YouTube,2020-03-05 17:34:28.053000+00:00,3,2020,5,17,Other
17050,YouTube,2020-03-05 17:27:01.461000+00:00,3,2020,5,17,Other
17051,YouTube,2020-03-05 17:25:25.993000+00:00,3,2020,5,17,News
17052,YouTube,2020-03-05 12:56:42.848000+00:00,3,2020,5,12,Other
17053,YouTube,2020-03-05 12:51:32.255000+00:00,3,2020,5,12,Other
17054,YouTube,2020-03-04 22:35:31.634000+00:00,3,2020,4,22,Other
17055,YouTube,2020-03-04 22:31:12.602000+00:00,3,2020,4,22,Other
17056,YouTube,2020-03-04 22:24:32.763000+00:00,3,2020,4,22,Other
17057,YouTube,2020-03-04 22:24:27.969000+00:00,3,2020,4,22,Other
17058,YouTube,2020-03-04 20:19:19.765000+00:00,3,2020,4,20,Other
17059,YouTube,2020-03-04 20:19:13.088000+00:00,3,2020,4,20,video game
17060,YouTube,2020-03-04 20:12:29.167000+00:00,3,2020,4,20,Tech
17061,YouTube,2020-03-04 19:39:47.182000+00:00,3,2020,4,19,Other
17062,YouTube,2020-03-04 19:05:48.328000+00:00,3,2020,4,19,Other
17063,YouTube,2020-03-04 19:00:01.454000+00:00,3,2020,4,19,Other
17064,YouTube,2020-03-04 18:54:14.136000+00:00,3,2020,4,18,Films and TV
17065,YouTube,2020-03-04 18:48:01.634000+00:00,3,2020,4,18,Other
17066,YouTube,2020-03-04 18:38:58.796000+00:00,3,2020,4,18,Other
17067,YouTube,2020-03-04 18:38:56.598000+00:00,3,2020,4,18,Other
17068,YouTube,2020-03-04 18:29:17.385000+00:00,3,2020,4,18,Other
17069,YouTube,2020-03-04 18:10:29.325000+00:00,3,2020,4,18,Other
17070,YouTube,2020-03-04 17:59:56.387000+00:00,3,2020,4,17,Other
17071,YouTube,2020-03-04 17:59:54.735000+00:00,3,2020,4,17,Other
17072,YouTube,2020-03-04 17:59:45.328000+00:00,3,2020,4,17,Other
17073,YouTube,2020-03-04 17:51:43.234000+00:00,3,2020,4,17,Other
17074,YouTube,2020-03-04 17:50:08.679000+00:00,3,2020,4,17,Other
17075,YouTube,2020-03-04 17:48:22.881000+00:00,3,2020,4,17,Other
17076,YouTube,2020-03-04 17:44:45.189000+00:00,3,2020,4,17,Other
17077,YouTube,2020-03-04 17:44:26.292000+00:00,3,2020,4,17,Other
17078,YouTube,2020-03-04 16:55:03.098000+00:00,3,2020,4,16,video game
17079,YouTube,2020-03-04 16:51:48.500000+00:00,3,2020,4,16,video game
17080,YouTube,2020-03-04 16:50:19.907000+00:00,3,2020,4,16,Other
17081,YouTube,2020-03-04 16:50:19.080000+00:00,3,2020,4,16,Other
17082,YouTube,2020-03-04 16:44:30.339000+00:00,3,2020,4,16,Other
17084,YouTube,2020-03-04 16:32:12.031000+00:00,3,2020,4,16,News
17085,YouTube,2020-03-04 09:27:09.192000+00:00,3,2020,4,9,Other
17086,YouTube,2020-03-04 09:17:10.882000+00:00,3,2020,4,9,Other
17088,YouTube,2020-03-03 21:55:52.301000+00:00,3,2020,3,21,News
17089,YouTube,2020-03-03 21:45:20.490000+00:00,3,2020,3,21,Other
17090,YouTube,2020-03-03 21:44:53.168000+00:00,3,2020,3,21,Tech
17091,YouTube,2020-03-03 21:23:26.735000+00:00,3,2020,3,21,Other
17092,YouTube,2020-03-03 21:23:17.943000+00:00,3,2020,3,21,Other
17093,YouTube,2020-03-03 21:23:16.257000+00:00,3,2020,3,21,Other
17094,YouTube,2020-03-03 21:23:08.239000+00:00,3,2020,3,21,Other
17095,YouTube,2020-03-03 21:23:01.705000+00:00,3,2020,3,21,Other
17096,YouTube,2020-03-03 21:22:58.929000+00:00,3,2020,3,21,Other
17097,YouTube,2020-03-03 21:21:35.880000+00:00,3,2020,3,21,Other
17099,YouTube,2020-03-03 21:03:25.104000+00:00,3,2020,3,21,Other
17100,YouTube,2020-03-03 20:54:30.374000+00:00,3,2020,3,20,Other
17101,YouTube,2020-03-03 20:18:04.997000+00:00,3,2020,3,20,Films and TV
17102,YouTube,2020-03-03 20:17:41.730000+00:00,3,2020,3,20,Other
17103,YouTube,2020-03-03 20:00:23.975000+00:00,3,2020,3,20,Tech
17104,YouTube,2020-03-03 19:59:58.026000+00:00,3,2020,3,19,Films and TV
17105,YouTube,2020-03-03 11:56:15.785000+00:00,3,2020,3,11,Tech
17107,YouTube,2020-03-02 23:48:19.068000+00:00,3,2020,2,23,Other
17108,YouTube,2020-03-02 23:29:02.925000+00:00,3,2020,2,23,Other
17109,YouTube,2020-03-02 22:12:43.345000+00:00,3,2020,2,22,Politics
17110,YouTube,2020-03-02 22:12:41.457000+00:00,3,2020,2,22,Other
17112,YouTube,2020-03-02 22:07:02.184000+00:00,3,2020,2,22,video game
17113,YouTube,2020-03-02 21:55:26.303000+00:00,3,2020,2,21,video game
17114,YouTube,2020-03-02 21:54:14.134000+00:00,3,2020,2,21,Other
17115,YouTube,2020-03-02 21:51:49.844000+00:00,3,2020,2,21,News
17116,YouTube,2020-03-02 21:37:47.769000+00:00,3,2020,2,21,Other
17117,YouTube,2020-03-02 21:37:20.393000+00:00,3,2020,2,21,video game
17118,YouTube,2020-03-02 21:29:36.177000+00:00,3,2020,2,21,video game
17119,YouTube,2020-03-02 20:43:11.169000+00:00,3,2020,2,20,Other
17120,YouTube,2020-03-02 08:43:57.678000+00:00,3,2020,2,8,Other
17121,YouTube,2020-03-01 22:22:01.701000+00:00,3,2020,1,22,video game
17122,YouTube,2020-03-01 22:22:00.691000+00:00,3,2020,1,22,video game
17123,YouTube,2020-03-01 22:21:04.858000+00:00,3,2020,1,22,News
17124,YouTube,2020-03-01 20:07:49.251000+00:00,3,2020,1,20,Other
17125,YouTube,2020-03-01 20:07:45.964000+00:00,3,2020,1,20,Other
17126,YouTube,2020-03-01 20:07:24.904000+00:00,3,2020,1,20,video game
17127,YouTube,2020-03-01 14:34:35.301000+00:00,3,2020,1,14,Other
17128,YouTube,2020-03-01 14:34:02.831000+00:00,3,2020,1,14,Other
17129,YouTube,2020-03-01 13:56:42.644000+00:00,3,2020,1,13,Other
17130,YouTube,2020-03-01 13:49:31.230000+00:00,3,2020,1,13,video game
17131,YouTube,2020-03-01 13:46:02.180000+00:00,3,2020,1,13,Politics
17132,YouTube,2020-03-01 13:45:06.403000+00:00,3,2020,1,13,Other
17133,YouTube,2020-03-01 13:44:27.315000+00:00,3,2020,1,13,Other
17134,YouTube,2020-03-01 13:44:09.945000+00:00,3,2020,1,13,Other
17135,YouTube,2020-03-01 13:34:40.795000+00:00,3,2020,1,13,Other
17137,YouTube,2020-03-01 13:05:32.728000+00:00,3,2020,1,13,Other
17138,YouTube,2020-03-01 12:57:16.495000+00:00,3,2020,1,12,Other
17139,YouTube,2020-03-01 12:50:29.012000+00:00,3,2020,1,12,Other
17140,YouTube,2020-03-01 12:17:07.305000+00:00,3,2020,1,12,Other
17141,YouTube,2020-03-01 11:52:01.268000+00:00,3,2020,1,11,Other
17142,YouTube,2020-03-01 11:50:17.116000+00:00,3,2020,1,11,Other
17143,YouTube,2020-03-01 11:49:57.888000+00:00,3,2020,1,11,Other
17144,YouTube,2020-03-01 10:48:17.775000+00:00,3,2020,1,10,Films and TV
17145,YouTube,2020-02-29 23:28:09.660000+00:00,2,2020,29,23,Other
17146,YouTube,2020-02-29 23:19:33.726000+00:00,2,2020,29,23,Other
17147,YouTube,2020-02-29 23:10:05.314000+00:00,2,2020,29,23,Other
17148,YouTube,2020-02-29 22:58:36.179000+00:00,2,2020,29,22,News
17149,YouTube,2020-02-29 22:04:58.609000+00:00,2,2020,29,22,Other
17150,YouTube,2020-02-29 21:33:33.051000+00:00,2,2020,29,21,Other
17151,YouTube,2020-02-29 21:29:54.929000+00:00,2,2020,29,21,Other
17152,YouTube,2020-02-29 21:11:34.556000+00:00,2,2020,29,21,Other
17153,YouTube,2020-02-29 21:06:48.535000+00:00,2,2020,29,21,Other
17154,YouTube,2020-02-29 21:06:43.545000+00:00,2,2020,29,21,video game
17155,YouTube,2020-02-29 18:53:42.351000+00:00,2,2020,29,18,Other
17156,YouTube,2020-02-29 18:50:45.470000+00:00,2,2020,29,18,Films and TV
17157,YouTube,2020-02-29 09:20:24.977000+00:00,2,2020,29,9,Other
17158,YouTube,2020-02-28 23:24:34.490000+00:00,2,2020,28,23,Other
17159,YouTube,2020-02-28 23:19:20.524000+00:00,2,2020,28,23,Other
17160,YouTube,2020-02-28 23:17:24.040000+00:00,2,2020,28,23,Other
17161,YouTube,2020-02-28 23:16:29.363000+00:00,2,2020,28,23,Other
17162,YouTube,2020-02-28 22:38:58.280000+00:00,2,2020,28,22,Other
17163,YouTube,2020-02-28 22:36:20.287000+00:00,2,2020,28,22,Tech
17164,YouTube,2020-02-28 21:00:43.909000+00:00,2,2020,28,21,Other
17165,YouTube,2020-02-28 21:00:34.035000+00:00,2,2020,28,21,Other
17166,YouTube,2020-02-28 20:55:39.255000+00:00,2,2020,28,20,Tech
17167,YouTube,2020-02-28 20:50:35.161000+00:00,2,2020,28,20,Other
17168,YouTube,2020-02-28 20:48:50.445000+00:00,2,2020,28,20,Films and TV
17169,YouTube,2020-02-28 10:26:51.111000+00:00,2,2020,28,10,News
17170,YouTube,2020-02-28 10:25:14.488000+00:00,2,2020,28,10,Other
17171,YouTube,2020-02-28 09:59:59.516000+00:00,2,2020,28,9,Other
17172,YouTube,2020-02-28 09:59:08.160000+00:00,2,2020,28,9,Films and TV
17173,YouTube,2020-02-28 09:58:25.991000+00:00,2,2020,28,9,Star Wars
17174,YouTube,2020-02-28 09:37:33.043000+00:00,2,2020,28,9,Other
17175,YouTube,2020-02-28 08:49:55.096000+00:00,2,2020,28,8,Other
17176,YouTube,2020-02-28 08:47:38.095000+00:00,2,2020,28,8,video game
17177,YouTube,2020-02-28 08:11:17.864000+00:00,2,2020,28,8,Other
17178,YouTube,2020-02-28 07:50:30.139000+00:00,2,2020,28,7,Other
17179,YouTube,2020-02-27 21:57:02.021000+00:00,2,2020,27,21,Other
17180,YouTube,2020-02-27 21:31:46.103000+00:00,2,2020,27,21,Other
17181,YouTube,2020-02-27 20:54:46.449000+00:00,2,2020,27,20,Other
17182,YouTube,2020-02-27 20:51:53.572000+00:00,2,2020,27,20,video game
17183,YouTube,2020-02-27 20:42:55.115000+00:00,2,2020,27,20,Other
17184,YouTube,2020-02-27 20:07:10.202000+00:00,2,2020,27,20,Other
17185,YouTube,2020-02-27 20:06:59.227000+00:00,2,2020,27,20,Other
17186,YouTube,2020-02-27 20:06:34.563000+00:00,2,2020,27,20,Other
17187,YouTube,2020-02-27 20:01:29.649000+00:00,2,2020,27,20,video game
17188,YouTube,2020-02-27 19:55:00.548000+00:00,2,2020,27,19,video game
17189,YouTube,2020-02-27 19:54:50.729000+00:00,2,2020,27,19,Other
17190,YouTube,2020-02-27 19:35:03.889000+00:00,2,2020,27,19,Other
17192,YouTube,2020-02-27 19:31:29.238000+00:00,2,2020,27,19,Films and TV
17193,YouTube,2020-02-27 19:08:17.604000+00:00,2,2020,27,19,Other
17194,YouTube,2020-02-27 18:53:38.604000+00:00,2,2020,27,18,video game
17195,YouTube,2020-02-27 18:52:22.686000+00:00,2,2020,27,18,video game
17196,YouTube,2020-02-27 18:36:09.769000+00:00,2,2020,27,18,News
17197,YouTube,2020-02-27 17:11:37.147000+00:00,2,2020,27,17,Other
17198,YouTube,2020-02-27 17:11:35.462000+00:00,2,2020,27,17,Other
17199,YouTube,2020-02-27 13:06:48.770000+00:00,2,2020,27,13,Other
17200,YouTube,2020-02-27 13:00:10.971000+00:00,2,2020,27,13,Other
17201,YouTube,2020-02-27 12:58:46.115000+00:00,2,2020,27,12,Other
17202,YouTube,2020-02-27 12:44:48.311000+00:00,2,2020,27,12,Other
17203,YouTube,2020-02-27 12:43:15.478000+00:00,2,2020,27,12,Other
17204,YouTube,2020-02-27 11:17:45.627000+00:00,2,2020,27,11,Other
17205,YouTube,2020-02-27 11:08:23.715000+00:00,2,2020,27,11,Other
17206,YouTube,2020-02-27 09:48:14.964000+00:00,2,2020,27,9,Other
17207,YouTube,2020-02-27 05:46:49.811000+00:00,2,2020,27,5,Tech
17208,YouTube,2020-02-26 22:53:44.549000+00:00,2,2020,26,22,Other
17209,YouTube,2020-02-26 21:01:40.435000+00:00,2,2020,26,21,video game
17210,YouTube,2020-02-26 20:53:53.190000+00:00,2,2020,26,20,Other
17211,YouTube,2020-02-26 20:30:34.507000+00:00,2,2020,26,20,Other
17212,YouTube,2020-02-26 20:14:36.403000+00:00,2,2020,26,20,Other
17213,YouTube,2020-02-26 19:34:20.049000+00:00,2,2020,26,19,News
17214,YouTube,2020-02-26 18:33:07.278000+00:00,2,2020,26,18,Other
17215,YouTube,2020-02-26 18:00:58.795000+00:00,2,2020,26,18,Other
17216,YouTube,2020-02-26 17:32:40.126000+00:00,2,2020,26,17,Other
17218,YouTube,2020-02-26 17:27:38.756000+00:00,2,2020,26,17,Other
17219,YouTube,2020-02-26 16:29:41.349000+00:00,2,2020,26,16,Other
17220,YouTube,2020-02-26 16:22:10.782000+00:00,2,2020,26,16,Other
17221,YouTube,2020-02-26 16:21:55.082000+00:00,2,2020,26,16,Other
17222,YouTube,2020-02-26 16:09:23.158000+00:00,2,2020,26,16,Other
17223,YouTube,2020-02-26 15:44:16.750000+00:00,2,2020,26,15,Other
17224,YouTube,2020-02-26 15:36:51.311000+00:00,2,2020,26,15,Other
17225,YouTube,2020-02-26 15:35:37.305000+00:00,2,2020,26,15,Other
17226,YouTube,2020-02-26 14:33:40.789000+00:00,2,2020,26,14,Other
17227,YouTube,2020-02-26 14:33:39.238000+00:00,2,2020,26,14,video game
17229,YouTube,2020-02-26 14:12:01.684000+00:00,2,2020,26,14,Tech
17230,YouTube,2020-02-26 13:59:27.123000+00:00,2,2020,26,13,Other
17231,YouTube,2020-02-26 13:50:27.656000+00:00,2,2020,26,13,Other
17232,YouTube,2020-02-26 13:46:02.071000+00:00,2,2020,26,13,Other
17233,YouTube,2020-02-25 20:51:09.730000+00:00,2,2020,25,20,Films and TV
17234,YouTube,2020-02-25 20:39:54.094000+00:00,2,2020,25,20,Films and TV
17235,YouTube,2020-02-25 20:38:11.278000+00:00,2,2020,25,20,Other
17236,YouTube,2020-02-25 20:18:48.119000+00:00,2,2020,25,20,video game
17237,YouTube,2020-02-25 19:55:47.215000+00:00,2,2020,25,19,Other
17238,YouTube,2020-02-25 19:55:22.518000+00:00,2,2020,25,19,Other
17239,YouTube,2020-02-25 19:55:03.767000+00:00,2,2020,25,19,Other
17240,YouTube,2020-02-25 19:54:24.541000+00:00,2,2020,25,19,News
17241,YouTube,2020-02-25 19:42:20.125000+00:00,2,2020,25,19,Other
17242,YouTube,2020-02-25 19:42:14.544000+00:00,2,2020,25,19,Other
17243,YouTube,2020-02-25 19:42:04.024000+00:00,2,2020,25,19,Other
17244,YouTube,2020-02-25 19:42:00.475000+00:00,2,2020,25,19,Other
17245,YouTube,2020-02-25 19:41:57.056000+00:00,2,2020,25,19,Other
17246,YouTube,2020-02-25 19:41:48.031000+00:00,2,2020,25,19,Other
